ID,starttime,endtime,gender,birthyear,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,maritalstatus,household_size,localincome_au,geo_GCCSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,weight1
1,3/1/2018,3/1/2018,1,1949,3,2,4,5,3,1,6,5,1,5,1,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,5,5,5,4,5,4,1,5,5,5,5,5,5,5,1.38269372999304
2,3/1/2018,3/1/2018,1,1947,1,1,998,5,5,1,6,5,3,7,2,998,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,4,1,2,2,2,5,2,5,1,3,2,4,3,3,2,2,.81872947418882
3,3/1/2018,3/1/2018,1,1975,2,2,5,2,3,3,3,3,1,7,3,4,3,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,2,1,2,1,1,1,1,2,1,3,3,5,5,3,4,5,1.59498858301992
4,3/1/2018,3/1/2018,1,1964,2,1,13,1,3,1,4,4,3,7,3,8,3,1,1,1,9,9,9,9,1,1,1,9,9,9,9,1,9,2,1,3,3,2,1,4,2,1,5,4,4,4,5,3,4,.911880400104782
5,3/1/2018,3/1/2018,1,1957,5,2,2,2,5,7,5,5,6,1,2,1,10,1,1,9,9,9,9,9,9,1,9,9,1,9,9,9,9,4,1,2,1,1,1,1,1,1,5,5,5,5,5,5,3,.940167450737637
6,3/1/2018,3/1/2018,1,1955,5,1,12,1,5,7,5,5,2,1,2,7,9,9,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,4,1,1,1,1,2,1,2,1,1,3,4,1,1,3,3,1.1078199188415
7,3/1/2018,3/1/2018,2,1963,5,1,998,2,2,7,5,5,99,1,2,1,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,5,5,5,5,5,1,3,5,3,3,3,3,5,.546440155722868
8,3/1/2018,3/1/2018,1,1945,2,1,1,5,2,3,6,5,1,6,4,8,3,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,1,1,3,3,5,1,3,1,3,5,5,3,5,3,5,1.65173744666285
9,3/1/2018,3/1/2018,1,1948,1,1,2,1,5,3,6,5,12,1,2,1,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,4,1,2,3,1,1,2,2,1,4,2,3,4,4,3,1,1.12814252258287
10,2/28/2018,2/28/2018,1,1974,2,1,13,1,2,3,3,3,2,1,4,8,3,1,1,9,9,1,1,1,1,1,9,9,9,9,1,9,9,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,2,2.57471392564528
11,2/28/2018,2/28/2018,1,1971,4,1,8,1,4,3,4,4,7,1,4,4,7,9,9,1,9,1,9,9,1,9,9,1,9,9,9,9,9,3,1,1,2,2,1,1,1,1,3,3,4,3,3,4,5,.21917038187039
12,3/1/2018,3/1/2018,1,1958,2,1,5,5,3,1,5,5,2,7,1,4,3,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,4,3,3,2,4,3,1,3,3,3,3,3,3,5,1.32411836865266
13,2/28/2018,3/1/2018,1,1949,1,1,998,2,3,1,6,5,2,7,1,998,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,5,5,1,2,3,5,1,3,4,3,3,1,5,5,1.65863636628893
14,3/1/2018,3/1/2018,1,1942,3,2,1,5,3,7,6,5,8,1,2,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,2,2,1,4,1,1,2,2,3,2,2,5,4,.206102014334914
15,3/1/2018,3/1/2018,1,1953,2,1,13,1,6,7,6,5,2,2,2,7,3,9,9,9,9,1,9,1,9,9,1,9,9,9,9,9,9,5,1,3,2,3,2,1,2,1,3,2,3,3,3,4,5,.6807311009708
16,2/28/2018,3/1/2018,1,1946,2,1,4,5,4,7,6,5,1,1,2,3,3,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,4,4,1,4,4,1,5,5,5,5,3,3,3,.794041511523231
17,3/1/2018,3/1/2018,1,1957,2,1,4,1,6,1,5,5,7,7,1,1,3,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,5,1,2,2,1,1,1,1,1,3,3,4,4,4,3,5,.150350838391695
18,3/1/2018,3/1/2018,1,1950,5,1,2,5,5,1,6,5,1,7,1,2,9,1,1,9,9,1,9,9,1,9,9,9,9,9,9,9,9,4,1,5,4,5,3,3,2,1,5,4,4,5,3,3,5,.758576101474564
19,3/1/2018,3/1/2018,1,1942,1,2,7,5,5,1,6,5,3,1,2,4,2,1,9,9,9,1,9,1,1,9,9,9,9,9,9,9,9,4,1,2,2,2,2,3,2,1,5,5,5,5,5,3,5,.817224988376544
20,3/1/2018,3/1/2018,1,1991,3,1,10,1,5,1,2,2,98,7,4,5,5,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,4,1,2,1,2,2,2,1,1,4,4,4,4,4,4,5,.44860949881771
21,3/1/2018,3/1/2018,2,1997,2,1,6,2,3,1,1,1,1,2,2,5,3,1,1,1,1,9,1,9,9,9,9,9,1,9,9,9,9,2,1,2,2,2,1,2,2,1,4,4,4,3,4,4,5,1.21779422967995
22,3/1/2018,3/1/2018,1,1980,2,1,12,1,5,2,3,3,98,1,3,7,3,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,4,1,3,2,2,2,2,2,1,3,4,4,3,4,4,3,.2606110711417
23,3/1/2018,3/1/2018,1,1971,2,1,998,1,4,1,4,4,1,3,2,5,3,1,1,9,1,9,9,9,9,1,9,9,9,1,9,9,9,3,1,2,2,2,1,2,2,1,3,4,5,4,3,3,4,.852864151200429
24,3/1/2018,3/1/2018,2,1985,2,1,9,1,5,1,2,2,3,7,3,5,3,1,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,4,1,3,2,1,2,3,2,1,4,3,3,4,4,3,5,.955609736412579
25,3/1/2018,3/1/2018,2,1958,5,1,9,1,4,7,5,5,99,1,3,999,9,1,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,1,1,2,1,1,4,5,4,4,4,3,5,.340283634804414
26,3/1/2018,3/1/2018,1,1961,5,1,998,1,2,7,5,5,2,1,4,998,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,4,3,3,1,4,1,1,4,1,3,4,4,1,3,2.81562761592177
27,3/1/2018,3/1/2018,1,1954,1,1,2,1,3,1,5,5,7,6,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,2,2,2,2,3,1,3,3,3,3,3,3,5,.366337556639995
28,2/28/2018,2/28/2018,2,1976,3,2,7,1,4,2,3,3,98,2,6,4,6,1,1,9,9,9,1,9,9,1,9,9,1,9,9,9,9,3,1,2,2,2,1,3,1,1,3,4,4,4,3,4,4,.535365372939933
29,3/1/2018,3/1/2018,1,1958,5,1,7,1,4,7,5,5,2,1,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,3,2,2,1,1,3,1,3,4,4,4,4,4,5,1.35355967896115
30,3/1/2018,3/1/2018,1,1980,1,1,10,1,5,2,3,3,7,2,2,6,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,4,1,3,2,2,2,4,1,1,3,2,4,3,3,2,5,.280270616984275
31,2/28/2018,2/28/2018,1,1960,2,1,998,1,6,3,5,5,7,1,4,998,3,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,5,1,5,2,5,1,2,1,1,3,2,4,3,3,2,1,.150350838391695
32,2/28/2018,2/28/2018,2,1958,5,1,8,1,6,1,5,5,98,1,2,5,9,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,1,1,3,3,3,3,3,4,5,.20101206913747
33,3/1/2018,3/1/2018,1,1988,2,1,9,2,4,1,2,2,1,7,2,4,3,1,1,9,9,9,1,9,9,1,1,9,1,9,9,9,9,3,1,4,4,4,4,3,4,1,5,3,5,5,5,5,1,1.04659112086311
34,2/28/2018,3/1/2018,2,1992,2,1,5,1,5,1,2,2,3,3,6,999,3,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,4,1,3,2,2,2,3,3,1,3,2,3,4,3,2,5,.955609736412579
35,3/1/2018,3/1/2018,2,1971,2,1,999,8,97,1,4,4,99,7,10,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,.351965406363911
36,2/28/2018,3/1/2018,1,1954,4,1,4,2,5,7,5,5,1,2,2,5,7,1,1,9,1,9,9,9,9,9,9,9,9,1,9,9,9,4,1,1,1,1,1,1,1,1,4,4,4,3,4,3,3,.527585430698475
37,3/1/2018,3/1/2018,2,1954,5,1,5,5,3,7,5,5,1,1,2,4,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,2,1,1,5,5,4,5,4,3,5,1.04071882979889
38,3/1/2018,3/1/2018,2,1946,5,1,998,3,6,7,6,5,2,1,2,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,1,2,2,1,1,3,1,1,3,1,3,2,2,4,5,1.20968006374711
39,3/1/2018,3/1/2018,1,1953,3,2,999,6,2,1,6,5,99,2,2,998,6,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,3,5,3,3,3,3,5,.940440777142622
40,3/1/2018,3/1/2018,1,1953,1,2,2,5,6,1,6,5,1,1,1,2,2,1,1,9,9,1,9,9,9,1,9,9,9,1,9,9,9,5,1,2,2,2,1,4,2,1,4,3,4,5,3,3,4,.590158358153996
41,3/1/2018,3/1/2018,1,1990,3,1,5,1,5,1,2,2,3,7,1,4,5,9,9,9,9,9,9,9,9,1,9,1,1,9,9,9,9,4,1,3,2,2,3,3,2,1,2,3,3,2,2,2,3,1.20090764629812
42,3/1/2018,3/1/2018,1,1960,5,1,6,3,5,7,5,5,98,1,2,3,9,1,1,9,1,1,9,9,1,1,9,1,9,9,9,9,9,4,1,1,2,1,1,1,2,1,3,4,4,4,4,4,3,.284996217099195
43,3/1/2018,3/1/2018,2,1972,3,2,11,2,3,1,4,4,99,2,3,5,6,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,4,3,2,3,3,4,2,.611313332335521
44,3/1/2018,3/1/2018,2,1966,5,1,998,1,6,3,4,4,99,1,4,998,9,1,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,2,2,2,1,4,3,3,3,3,3,5,.20101206913747
45,3/1/2018,3/1/2018,2,1992,1,1,998,1,5,1,2,2,3,7,10,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,5,5,5,5,5,5,1,5,5,5,5,5,5,3,1.14329943695084
46,3/1/2018,3/1/2018,1,1957,3,2,11,5,3,1,5,5,4,1,2,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,2,3,2,1,5,5,3,5,5,3,5,1.10440761385202
47,3/1/2018,3/1/2018,1,1956,2,1,5,1,6,7,5,5,12,6,1,3,3,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,5,1,5,2,5,3,3,4,5,.650023273290182
48,3/1/2018,3/1/2018,2,1946,1,1,5,5,6,1,6,5,1,2,2,7,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,2,1,1,2,1,1,1,1,3,2,2,1,3,.931426637164772
49,3/1/2018,3/1/2018,1,1971,3,2,10,1,3,1,4,4,4,1,3,5,6,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,2,1,4,4,4,4,5,4,1,5,5,5,5,5,5,3,1.1788195939732
50,3/1/2018,3/1/2018,1,1969,1,1,7,1,5,1,4,4,2,7,1,998,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,4,4,4,2,3,2,1,5,5,5,5,5,5,5,1.27692681450333
51,3/1/2018,3/1/2018,2,1954,1,1,5,5,4,7,5,5,8,5,4,4,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,1,1,1,1,3,2,4,3,3,3,4,.151811793402309
52,3/1/2018,3/1/2018,1,1943,1,2,4,5,2,7,6,5,1,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,3,3,2,2,2,5,1,5,4,4,5,3,3,5,2.07819022982195
53,3/1/2018,3/1/2018,2,1973,1,2,3,7,2,3,4,4,5,1,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,2,2,1,1,3,2,2,3,2,4,5,1.97786780279883
54,3/1/2018,3/1/2018,1,1956,4,1,5,5,3,1,5,5,1,1,2,4,7,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,1,3,2,4,1,5,3,3,5,4,5,5,.736062382029524
55,3/1/2018,3/1/2018,1,1945,1,2,999,5,4,7,6,5,2,1,2,999,2,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,5,3,4,5,3,4,5,1.44990252427428
56,3/1/2018,3/1/2018,2,1982,5,1,5,7,4,1,3,3,1,3,2,4,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,3,1,2,1,2,2,4,1,1,5,3,5,5,4,4,4,1.00931962580387
57,3/1/2018,3/1/2018,1,1970,3,1,4,1,5,1,4,4,4,7,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,2,2,1,1,3,2,1,3,2,5,4,3,5,4,.777203483584117
58,3/1/2018,3/1/2018,1,1960,1,1,4,2,6,1,5,5,8,7,1,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,3,2,3,1,2,2,2,2,3,2,5,.0886833910732849
59,3/1/2018,3/1/2018,2,1965,5,1,5,2,5,7,4,4,2,1,2,4,10,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,1,1,3,1,1,4,3,5,4,4,5,5,.835731235062131
60,2/28/2018,3/1/2018,1,1943,1,2,11,1,5,7,6,5,2,1,2,6,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,1,3,2,2,1,4,4,1,4,3,4,5,4,4,4,1.18667164938186
61,3/1/2018,3/1/2018,2,1950,8,1,8,5,4,7,6,5,1,1,2,5,15,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,1,1,2,1,1,5,3,3,5,4,2,5,1.52520044952501
62,3/1/2018,3/1/2018,2,1978,5,2,4,6,4,2,3,3,3,2,3,3,10,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,3,1,2,2,1,1,2,2,1,2,2,3,2,1,2,5,1.27543687335114
63,2/28/2018,3/1/2018,2,1972,2,1,5,2,3,1,4,4,12,7,2,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,2,1,1,1,2,3,3,2,3,3,5,1.48244387029086
64,3/1/2018,3/1/2018,1,1963,2,1,11,1,3,2,5,5,1,1,4,6,3,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,4,4,1,1,3,1,1,4,3,4,3,5,2,2,.91237945166505
65,2/28/2018,2/28/2018,1,1947,1,1,2,5,5,1,6,5,2,5,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,1,1,3,1,1,5,5,5,5,5,4,5,1.18885627501828
66,3/1/2018,3/1/2018,1,1962,2,1,11,1,3,2,5,5,1,1,4,6,3,1,1,9,1,1,9,9,9,9,9,9,9,1,9,9,9,2,1,1,2,1,1,3,3,1,5,2,3,5,5,4,4,.91237945166505
67,3/1/2018,3/1/2018,2,1981,2,2,5,6,4,5,3,3,2,6,6,4,4,1,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,3,1,3,1,3,2,3,1,1,1,2,2,2,1,2,3,1.57654446231776
68,3/1/2018,3/1/2018,2,1983,2,1,8,1,2,3,3,3,2,1,4,6,3,1,1,1,1,1,1,1,1,1,9,1,9,9,9,9,9,1,1,4,3,1,1,4,1,1,3,4,3,4,3,5,1,2.84595390467476
69,3/1/2018,3/1/2018,2,1956,2,1,11,5,4,7,5,5,2,5,3,6,3,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,1,5,3,3,1,3,1,1,5,1,1,5,1,5,5,1.23543857891828
70,3/1/2018,3/1/2018,1,1955,2,1,998,5,3,1,5,5,2,5,1,998,3,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,1,1,2,2,1,5,3,4,4,4,4,5,1.32411836865266
71,3/1/2018,3/1/2018,1,1951,2,1,2,5,4,1,6,5,1,5,1,998,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,3,3,2,2,3,5,1,5,4,4,5,4,2,5,.794041511523231
72,3/1/2018,3/1/2018,2,1947,1,2,3,5,2,1,6,5,2,1,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,5,1,1,1,1,1,4,1,4,4,1,4,5,4.4139894046289
73,3/1/2018,3/1/2018,2,1995,1,2,999,2,4,1,1,1,99,7,9,999,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,.78023443826053
74,3/1/2018,3/1/2018,1,1971,2,2,3,1,3,1,4,4,1,7,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,5,5,5,5,5,1.50005010195359
75,3/1/2018,3/1/2018,1,1971,2,1,2,5,97,1,4,4,1,7,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,3,3,3,3,3,1,1,1,4,3,2,4,4,.802099131354591
76,2/28/2018,2/28/2018,1,1940,1,1,12,3,7,1,6,5,1,3,2,998,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,5,1,2,3,2,1,3,3,1,3,4,5,4,3,3,5,.591244821355033
77,3/1/2018,3/1/2018,2,1973,1,2,4,1,1,2,4,4,98,1,4,2,2,1,1,9,9,9,1,1,9,9,9,9,9,9,9,9,9,1,1,3,2,2,1,3,2,1,3,4,4,4,3,4,5,.81225387602814
78,3/1/2018,3/1/2018,2,1942,1,2,2,5,3,1,6,5,3,4,1,1,2,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,4,4,3,4,3,3,1,5,1,4,4,5,3,5,1.66862266916227
79,3/1/2018,3/1/2018,2,1960,1,1,998,1,6,7,5,5,99,1,4,7,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,5,1,2,2,1,1,5,2,1,4,5,3,4,4,3,5,.224621632481294
80,3/1/2018,3/1/2018,2,1936,4,1,2,5,3,1,6,5,1,4,1,1,7,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,2,1,4,2,5,1,2,1,1,5,3,5,5,4,3,5,1.12101463370568
81,3/1/2018,3/1/2018,2,1958,3,1,8,6,2,4,5,5,8,4,6,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,5,1,1,2,1,1,5,2,3,5,3,5,5,.327759327794035
82,3/1/2018,3/1/2018,1,1957,6,1,2,5,4,1,5,5,1,5,1,1,11,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,1,1,1,5,5,4,5,5,2,5,.622179590635533
83,3/1/2018,3/1/2018,2,1950,3,1,2,8,2,1,6,5,12,7,1,1,5,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,3,3,2,1,2,5,1,4,2,4,5,2,1,5,4.68816687365667
84,3/1/2018,3/1/2018,1,1980,2,1,8,1,3,1,3,3,2,1,2,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,1,1,5,4,4,3,5,2,5,1.41333386163773
85,2/28/2018,3/1/2018,1,1958,1,2,11,7,4,7,5,5,8,1,3,5,1,1,9,1,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,4,4,4,1,3,4,1,5,3,5,5,3,5,5,.245881214465551
86,2/28/2018,3/1/2018,1,1971,3,1,9,1,3,3,4,4,3,1,4,5,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,3,4,4,4,3,5,1,5,5,5,5,4,5,1,1.36531937365231
87,3/1/2018,3/1/2018,2,1986,2,1,7,1,5,2,2,2,1,1,9,4,3,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,9,4,1,2,2,1,1,2,2,1,3,3,3,3,3,3,2,.956132720051561
88,3/1/2018,3/1/2018,2,1969,2,2,10,2,4,3,4,4,5,2,2,4,4,1,1,9,9,1,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,1,1,2,1,1,4,3,3,3,4,4,4,.987601219530454
89,2/28/2018,3/1/2018,2,1987,4,1,3,6,5,1,2,2,1,2,2,3,7,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,4,4,4,3,4,3,3,.712242219059967
90,3/1/2018,3/1/2018,1,1955,2,1,7,1,3,1,5,5,12,1,3,7,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,4,4,1,4,4,1,5,5,4,5,5,5,5,1.25649691051776
91,3/1/2018,3/1/2018,2,1989,1,1,998,2,4,1,2,2,99,1,3,3,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,3,1,4,3,4,3,3,3,3,.521827645818158
92,3/1/2018,3/1/2018,1,1943,1,2,2,5,2,1,6,5,5,5,1,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,4,2,1,1,1,1,1,5,2,1,5,5,5,5,1.88934821449783
93,3/1/2018,3/1/2018,2,1980,2,1,5,1,5,1,3,3,3,7,1,5,3,9,9,1,9,9,9,9,9,1,9,9,9,9,1,9,9,4,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,.771139387011815
94,3/1/2018,3/1/2018,1,1952,3,1,3,5,3,1,6,5,4,6,1,3,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,2,1,2,2,1,5,4,4,5,4,4,5,1.00953159353966
95,2/28/2018,3/1/2018,2,1939,5,2,2,5,3,7,6,5,12,1,2,2,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,5,3,2,3,5,5,1,5,3,5,5,3,3,5,2.80546930779799
96,3/1/2018,3/1/2018,1,1979,2,1,3,1,4,1,3,3,12,7,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,1,1,3,2,3,3,3,2,2,1.17453453069228
97,2/28/2018,2/28/2018,1,1949,3,2,9,2,5,7,6,5,1,1,2,4,6,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,4,1,3,1,1,1,2,1,1,3,3,4,3,4,1,5,.991069622456533
98,3/1/2018,3/1/2018,2,1944,3,1,998,5,3,7,6,5,8,4,3,999,5,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,2,1,1,5,3,4,5,3,3,5,.278541017403849
99,3/1/2018,3/1/2018,2,1982,1,1,6,6,3,3,3,3,1,2,4,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,1,1,1,3,2,4,3,3,4,5,1.28786918786741
100,3/1/2018,3/1/2018,2,1978,6,1,6,7,6,1,3,3,1,3,2,2,11,1,1,1,1,9,1,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,2,4,2,1,4,2,5,5,4,4,2,.317340841473139
101,3/1/2018,3/1/2018,2,1958,1,2,4,5,3,1,5,5,2,1,2,4,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,5,5,4,4,4,4,1,4,4,4,4,4,4,5,2.76425625697069
102,3/1/2018,3/1/2018,2,1956,2,1,10,1,6,7,5,5,2,5,2,5,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,2,2,1,1,3,2,4,3,4,5,4,.729797262167357
103,3/1/2018,3/1/2018,1,1988,1,1,5,1,6,2,2,2,5,2,3,4,1,1,9,9,9,1,9,9,9,9,9,9,9,1,9,9,9,5,1,3,3,2,1,3,4,1,1,2,3,2,2,1,2,.708480493086428
104,3/1/2018,3/1/2018,2,1987,5,1,7,7,4,2,2,2,6,1,3,2,9,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,1,1,1,2,1,1,3,5,5,3,5,5,5,1.29599328142901
105,3/1/2018,3/1/2018,1,1953,3,1,6,5,4,7,6,5,8,7,2,4,5,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,4,3,2,2,3,3,1,5,2,5,5,4,5,5,.166026674114544
106,3/1/2018,3/1/2018,2,1955,5,1,7,6,3,7,5,5,98,1,2,5,9,1,1,9,9,1,9,1,9,1,9,9,9,9,9,9,9,2,1,1,1,1,1,5,1,1,3,2,2,3,2,2,3,.388556924384554
107,3/1/2018,3/1/2018,1,1967,1,1,5,1,4,7,4,4,1,1,5,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,4,4,2,1,3,2,1,3,2,3,3,3,3,3,1.00717509346727
108,3/1/2018,3/1/2018,2,1975,4,1,2,8,3,1,3,3,98,7,1,2,8,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,4,4,4,4,4,4,1,5,5,5,5,5,5,5,.436646284481255
109,3/1/2018,3/1/2018,1,1969,1,1,2,7,2,1,4,4,2,7,1,1,1,1,1,9,1,9,1,9,9,9,9,9,9,9,9,9,9,1,1,4,4,4,2,4,2,1,5,5,3,5,5,3,5,3.24542855862929
110,3/1/2018,3/1/2018,2,1978,1,1,9,1,2,4,3,3,3,1,6,5,1,9,9,9,1,9,9,9,1,9,1,1,9,9,9,9,9,1,1,2,2,1,3,3,2,1,1,2,3,2,3,2,2,2.34486776311919
111,3/1/2018,3/1/2018,1,1948,1,2,2,5,4,1,6,5,98,1,2,2,2,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,4,4,3,5,3,5,1,5,5,4,4,4,4,5,.372999914113174
112,3/1/2018,3/1/2018,1,1963,2,2,8,2,5,7,5,5,1,1,2,5,4,1,1,1,1,9,1,9,1,9,1,9,9,9,9,9,9,4,1,2,3,2,2,2,1,1,5,4,4,4,4,3,4,1.00731657946145
113,3/1/2018,3/1/2018,2,1986,1,2,998,2,5,2,2,2,99,1,3,999,2,9,9,9,9,9,1,1,9,1,9,9,1,9,9,9,9,4,1,2,1,1,1,2,1,1,4,3,4,3,4,3,5,.396034869739862
114,3/1/2018,3/1/2018,1,1966,4,2,2,3,3,1,4,4,7,7,1,8,8,1,1,1,1,9,1,9,9,9,1,9,9,9,1,1,9,2,1,1,3,2,2,1,2,1,3,4,4,4,3,4,5,.372882178889222
115,3/1/2018,3/1/2018,2,1957,3,1,1,5,97,7,5,5,1,1,2,3,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,5,2,2,2,2,2,1,4,3,1,3,4,2,5,1.05706333663832
